query_id,post_id,grade,reason,model,seconds
h06,12050,0,"Post discusses terrorism, not monetization",qwen3.6-35b-a3b,4.51
h06,13098,0,"Post is about science, not Telegram monetization",qwen3.6-35b-a3b,5.00
h06,13366,0,Different topic: deputies vs channels,qwen3.6-35b-a3b,3.41
h06,12860,0,"Post discusses internet speed, not monetization",qwen3.6-35b-a3b,2.89
h06,17773,1,Mentions Durov but unrelated to monetization,qwen3.6-35b-a3b,5.19
h06,16316,0,Post is unrelated to monetization news,qwen3.6-35b-a3b,11.82
h06,11820,0,"Post is about a football match, not monetization.",qwen3.6-35b-a3b,11.46
h06,10952,0,"Post is about Latvian police, not Durov.",qwen3.6-35b-a3b,5.21
h06,1578,0,"Post discusses removing wall, not monetization",qwen3.6-35b-a3b,5.13
h06,8529,0,"Meme, not news about monetization",qwen3.6-35b-a3b,5.08
h06,14316,0,"Post discusses VPN, not monetization",qwen3.6-35b-a3b,5.13
h06,14801,0,"Post is about military, not Telegram monetization",qwen3.6-35b-a3b,5.62
h06,10509,0,"Post is a meme, not news about monetization",qwen3.6-35b-a3b,5.80
h06,17842,0,Post is unrelated to Telegram monetization,qwen3.6-35b-a3b,5.28
h06,11132,0,"Post is about gymnastics, not Telegram monetization.",qwen3.6-35b-a3b,5.19
h06,21317,0,"Post is about a video game, not Telegram.",qwen3.6-35b-a3b,5.32
h06,25510,0,"Post is about Lukyanenko, not Durov",qwen3.6-35b-a3b,5.66
h06,11528,0,"Post is about Bondarchuk, not Durov.",qwen3.6-35b-a3b,5.83
h06,11478,0,"Post discusses creator contest, not channel monetization.",qwen3.6-35b-a3b,6.03
h06,14888,0,"Post is satire, not about monetization",qwen3.6-35b-a3b,6.32
h06,10537,0,"Post discusses VPN, not monetization",qwen3.6-35b-a3b,5.03
h06,11339,0,"Post discusses sovereignty, not monetization.",qwen3.6-35b-a3b,3.85
h06,15863,0,"Post is about Durov being extremist, not monetization.",qwen3.6-35b-a3b,4.28
h06,15230,0,"Post discusses blocking, not monetization.",qwen3.6-35b-a3b,6.09
h06,12049,0,"Post is about freeing Durov, not monetization",qwen3.6-35b-a3b,9.20
h06,12069,0,"Post discusses terrorism financing, not monetization.",qwen3.6-35b-a3b,9.01
h06,11285,0,"Post discusses channel restoration, not monetization",qwen3.6-35b-a3b,5.16
h06,11620,0,"Post discusses VK losses, not monetization",qwen3.6-35b-a3b,4.77
h06,11109,0,"Post discusses Dugin, not Durov or monetization.",qwen3.6-35b-a3b,5.17
h06,10489,0,"Post is about video quality pricing, not monetization",qwen3.6-35b-a3b,5.31
h06,11926,0,"Post is about Boyarsky, not Durov",qwen3.6-35b-a3b,5.17
h06,14803,0,"Post discusses TV porn, not Telegram monetization.",qwen3.6-35b-a3b,5.80
h06,10647,0,"Post is about internet restrictions, not monetization.",qwen3.6-35b-a3b,5.90
h06,10708,0,"Post discusses VPNs, not monetization",qwen3.6-35b-a3b,5.34
h06,11397,0,"Post discusses State Duma, not Durov or monetization.",qwen3.6-35b-a3b,5.69
h06,12073,1,Mentions Durov but not monetization,qwen3.6-35b-a3b,5.93
h06,10634,0,"Post discusses privacy, not monetization.",qwen3.6-35b-a3b,5.52
h06,12304,0,"Post discusses Ministry of Defense channel, not Durov.",qwen3.6-35b-a3b,6.33
h06,25232,0,No post data provided,qwen3.6-35b-a3b,5.22
h06,24565,0,No post data provided,qwen3.6-35b-a3b,2.81
h06,12065,0,"Post is in Arabic, unrelated to Durov",qwen3.6-35b-a3b,3.95
h06,12204,0,"Post is about AGDchan, not Durov or monetization.",qwen3.6-35b-a3b,6.81
h06,12609,0,Post is unrelated to Telegram monetization,qwen3.6-35b-a3b,3.41
h07,16370,2,Matches query meme description exactly,qwen3.6-35b-a3b,2.74
h07,12002,0,"Post lists memes, does not show the specific one",qwen3.6-35b-a3b,5.94
h07,9576,0,Wrong meme subject and context,qwen3.6-35b-a3b,11.99
h07,8446,0,"Wrong meme, different joke and characters",qwen3.6-35b-a3b,10.88
h07,25274,0,"Unrelated joke about alcohol, not the meme",qwen3.6-35b-a3b,5.24
h07,16786,0,No pit or 'first' meme present,qwen3.6-35b-a3b,5.08
h07,9101,0,"Wrong meme, no pit or phrase",qwen3.6-35b-a3b,5.18
h07,16516,0,No pit or specified meme found,qwen3.6-35b-a3b,4.98
h07,25159,0,No meme or pit mentioned,qwen3.6-35b-a3b,5.06
h07,17082,0,Wrong meme content and text,qwen3.6-35b-a3b,4.81
h07,11172,0,No pit or specified meme content,qwen3.6-35b-a3b,4.20
h07,9735,0,"Wrong meme, different text and image",qwen3.6-35b-a3b,4.35
h07,17110,0,"Wrong meme, different characters and context",qwen3.6-35b-a3b,4.85
h07,22933,0,"Post is about a podcast, not the meme",qwen3.6-35b-a3b,5.21
h07,25845,0,"Post discusses Beria meme, not the requested one",qwen3.6-35b-a3b,5.43
h07,13774,0,No pit or meme context present,qwen3.6-35b-a3b,5.05
h07,16480,0,"Wrong meme, not the requested one",qwen3.6-35b-a3b,4.66
h07,10197,0,"Wrong meme, no pit or specified phrase",qwen3.6-35b-a3b,5.08
h07,8689,0,Missing the required pit meme element,qwen3.6-35b-a3b,5.56
h07,8267,0,No pit or relevant meme content,qwen3.6-35b-a3b,6.00
h07,16408,2,Matches meme description of going first into pit,qwen3.6-35b-a3b,5.43
h07,17429,0,"Wrong meme, different text and theme",qwen3.6-35b-a3b,4.51
h07,16387,0,No pit or 'first' meme present,qwen3.6-35b-a3b,5.10
h07,16607,0,"Wrong meme, different text and image",qwen3.6-35b-a3b,3.57
h07,8920,0,Wrong meme theme and content,qwen3.6-35b-a3b,2.66
h07,17366,0,"Wrong meme, different joke and image",qwen3.6-35b-a3b,4.24
h07,17782,0,"Meme is about pillowcase, not pit",qwen3.6-35b-a3b,13.62
h07,16426,0,Missing the required pit meme element,qwen3.6-35b-a3b,4.45
h07,17023,2,Meme matches query description exactly,qwen3.6-35b-a3b,2.24
h07,16816,0,Meme does not match the specified query,qwen3.6-35b-a3b,4.63
h07,9758,0,Meme does not match the specified query,qwen3.6-35b-a3b,4.81
h07,10004,0,No pit or specified meme present,qwen3.6-35b-a3b,4.62
h07,9968,0,No pit or meme matching query,qwen3.6-35b-a3b,4.50
h07,17519,0,Wrong meme content and text,qwen3.6-35b-a3b,4.47
h07,16859,0,Text does not match the query meme,qwen3.6-35b-a3b,4.43
h07,8109,0,Meme does not match the specified query,qwen3.6-35b-a3b,4.65
h07,8281,0,Wrong meme subject and text,qwen3.6-35b-a3b,4.52
h07,16247,0,No pit or hole depicted in meme,qwen3.6-35b-a3b,4.42
h07,8548,0,No pit or meme matching query,qwen3.6-35b-a3b,4.87
h07,16284,0,No meme about a pit or the phrase,qwen3.6-35b-a3b,4.93
h07,7398,0,"Post is about Star Trek anniversary, not the meme",qwen3.6-35b-a3b,6.22
h07,17018,0,Unrelated meme about bank card trust,qwen3.6-35b-a3b,6.35
h07,16081,0,"Unrelated job resume meme, not the pit meme",qwen3.6-35b-a3b,10.65
h07,17518,0,No pit or specified meme found,qwen3.6-35b-a3b,2.86
h07,4147,0,"Post is about Mel Brooks, not the meme.",qwen3.6-35b-a3b,7.84
h07,17703,0,No pit or meme matching query,qwen3.6-35b-a3b,4.77
h07,10474,0,No relation to the specified meme,qwen3.6-35b-a3b,4.27
h07,17994,0,"Post is about Labyrinth, not the meme",qwen3.6-35b-a3b,4.44
h07,8397,0,Wrong meme content and text,qwen3.6-35b-a3b,4.43
h07,16205,0,"Wrong meme, different text and joke",qwen3.6-35b-a3b,4.30
h07,8521,0,"Wrong meme, different image and text",qwen3.6-35b-a3b,4.65
h07,8707,0,"Meme is about intellectual property, not the query.",qwen3.6-35b-a3b,5.32
h07,12321,0,"Irrelevant meme about testicles, not the pit",qwen3.6-35b-a3b,5.80
h07,10972,0,No meme or pit shown,qwen3.6-35b-a3b,5.55
h07,1975,0,"Wrong meme, no pit or Russian text",qwen3.6-35b-a3b,3.29
h07,11939,0,No pit or specified meme found,qwen3.6-35b-a3b,3.28
h07,11408,0,"No meme content shown, only a link",qwen3.6-35b-a3b,4.85
h07,23332,0,No mention of the meme or the pit,qwen3.6-35b-a3b,4.52
h07,10815,0,"Post is about snow, not the meme",qwen3.6-35b-a3b,2.35
h07,16227,0,"Wrong meme, different text and subject",qwen3.6-35b-a3b,8.55
h07,8242,0,"Wrong meme, different text and image",qwen3.6-35b-a3b,6.31
h07,9234,0,Unrelated bass guitar meme,qwen3.6-35b-a3b,4.36
h07,20467,0,No mention of the specific meme or quote,qwen3.6-35b-a3b,4.44
h07,8879,0,Post does not match the requested meme,qwen3.6-35b-a3b,4.74
h07,24349,0,No mention of the meme or the pit,qwen3.6-35b-a3b,4.59
h07,25118,0,No meme or pit mentioned,qwen3.6-35b-a3b,4.18
h07,1970,0,"Image shows actors, not the meme",qwen3.6-35b-a3b,4.28
h08,999,1,"Shows sci-fi shirts, not giveaway",qwen3.6-35b-a3b,4.36
h08,11340,0,No mention of giveaway or t-shirt,qwen3.6-35b-a3b,4.22
h08,25044,0,"Giveaway is for books, not a jersey",qwen3.6-35b-a3b,5.91
h08,5086,2,Post mentions exclusive cover for subscribers,qwen3.6-35b-a3b,5.92
h08,16873,0,Post is unrelated to football jersey giveaway,qwen3.6-35b-a3b,4.44
h08,10520,0,No mention of t-shirt giveaway,qwen3.6-35b-a3b,4.84
h08,16828,1,"Meme about giveaway, not actual jersey",qwen3.6-35b-a3b,4.92
h08,8239,0,"Post is about April Fools, not a jersey giveaway",qwen3.6-35b-a3b,5.03
h08,11500,0,"Post is about MrBeast, not a t-shirt giveaway",qwen3.6-35b-a3b,6.04
h08,19771,0,"Giveaway is for tickets, not a t-shirt",qwen3.6-35b-a3b,7.88
h08,8565,0,"Post is about virginity, not a jersey giveaway",qwen3.6-35b-a3b,4.75
h08,17358,0,"Post is a meme, not a giveaway",qwen3.6-35b-a3b,2.32
h08,3519,0,"Giveaway is for tickets, not a t-shirt.",qwen3.6-35b-a3b,5.53
h08,2065,0,"Sells course, not a t-shirt giveaway",qwen3.6-35b-a3b,5.97
h08,21916,0,No mention of t-shirt giveaway,qwen3.6-35b-a3b,5.03
h08,19661,0,"Giveaway is for tickets, not a t-shirt",qwen3.6-35b-a3b,5.29
h08,825,2,Post describes the specific jersey giveaway,qwen3.6-35b-a3b,5.65
h08,5258,0,"Posters, not t-shirts",qwen3.6-35b-a3b,5.12
h08,10358,0,"Post is a meme, not a jersey giveaway",qwen3.6-35b-a3b,5.06
h08,16258,0,"Post is a meme, not a giveaway",qwen3.6-35b-a3b,4.86
h08,9258,2,Post announces a t-shirt giveaway for subscribers,qwen3.6-35b-a3b,4.60
h08,765,0,"Prize is poster, not t-shirt",qwen3.6-35b-a3b,7.02
h08,5012,0,No t-shirt giveaway mentioned,qwen3.6-35b-a3b,5.97
h08,2657,0,"Giveaway for tickets and books, not a t-shirt",qwen3.6-35b-a3b,5.02
h08,7000,0,"Post is about a leather jacket contest, not a t-shirt.",qwen3.6-35b-a3b,7.43
h08,20777,0,"Post is about campaign logistics, not a giveaway.",qwen3.6-35b-a3b,9.09
h08,20876,0,"Giveaway is for a speaker, not a t-shirt",qwen3.6-35b-a3b,8.32
h08,13935,2,Post announces winners of the t-shirt giveaway.,qwen3.6-35b-a3b,6.08
h08,5443,0,"Giveaway is for LEGO, not a t-shirt",qwen3.6-35b-a3b,6.30
h08,18835,0,No mention of t-shirt giveaway,qwen3.6-35b-a3b,6.33
h08,9318,2,Post announces giveaway results,qwen3.6-35b-a3b,5.32
h08,20789,2,Post announces giveaway results for a t-shirt,qwen3.6-35b-a3b,4.26
h08,22787,0,No mention of a football jersey giveaway,qwen3.6-35b-a3b,4.53
h08,5052,0,"Prize is a book, not a t-shirt",qwen3.6-35b-a3b,5.15
h08,21030,2,Post announces giveaway results for a t-shirt,qwen3.6-35b-a3b,5.13
h08,4177,0,"Giveaway is for LEGO, not a t-shirt",qwen3.6-35b-a3b,5.52
h08,7939,2,Post is a t-shirt giveaway for subscribers,qwen3.6-35b-a3b,6.32
h08,7957,2,Post is a giveaway for a t-shirt.,qwen3.6-35b-a3b,6.29
h08,20235,0,"Giveaway is for tickets, not a t-shirt.",qwen3.6-35b-a3b,6.97
h08,2426,0,"Giveaway is for tickets, not a t-shirt.",qwen3.6-35b-a3b,7.21
h08,5361,0,"Giveaway is for tickets and cap, not t-shirt.",qwen3.6-35b-a3b,6.72
h08,7955,1,"Giveaway exists but prize is pillow, not jersey",qwen3.6-35b-a3b,7.03
h08,25056,2,Post announces a t-shirt giveaway results,qwen3.6-35b-a3b,4.32
h08,19513,1,"Announces winners, not the t-shirt itself",qwen3.6-35b-a3b,3.36
h08,20085,2,Post announces giveaway results,qwen3.6-35b-a3b,5.02
h08,19957,2,Announces winners of the t-shirt giveaway,qwen3.6-35b-a3b,7.26
h08,21258,0,"Giveaway for tickets, not a t-shirt",qwen3.6-35b-a3b,8.52
h08,1796,0,"Post is a greeting card, not a jersey giveaway",qwen3.6-35b-a3b,5.99
h08,12522,0,"Post is about sobriety day, not a jersey giveaway",qwen3.6-35b-a3b,5.22
h08,16974,0,No mention of a jersey giveaway,qwen3.6-35b-a3b,4.73
h09,9089,2,Exact match of meme text and theme,qwen3.6-35b-a3b,4.33
h09,16964,0,"Opposite meaning, not relevant",qwen3.6-35b-a3b,4.43
h09,9213,2,Matches the meme's satirical theme of capitalism,qwen3.6-35b-a3b,4.63
h09,8239,0,"Meme is about April Fools, not capitalism",qwen3.6-35b-a3b,5.04
h09,16238,2,Meme matches the query's sacrifice theme,qwen3.6-35b-a3b,4.91
h09,25813,0,"Post discusses a new term, not the query meme",qwen3.6-35b-a3b,4.67
h09,22727,0,"Post is about archaeology, not capitalism meme",qwen3.6-35b-a3b,5.56
h09,21633,2,Exact match for the meme text,qwen3.6-35b-a3b,5.27
h09,10646,0,Post is unrelated to the query,qwen3.6-35b-a3b,4.19
h09,12758,0,"Post is about Kubrick conspiracy, not capitalism meme",qwen3.6-35b-a3b,4.63
h09,8563,1,"Meme about cat maturity, not capitalism",qwen3.6-35b-a3b,5.12
h09,10731,0,"Post is about bullying, not capitalism",qwen3.6-35b-a3b,3.20
h09,6046,0,"Post is about a theater play, not the query.",qwen3.6-35b-a3b,5.34
h09,8875,1,"Related theme of work, but different context",qwen3.6-35b-a3b,4.85
h09,14044,0,"Meme is about cleaning, not capitalism",qwen3.6-35b-a3b,3.71
h09,17290,2,Meme matches the query's theme of waking up for work.,qwen3.6-35b-a3b,4.86
h09,16394,0,Opposite meaning: sleep vs work,qwen3.6-35b-a3b,4.75
h09,17574,2,Meme matches the motivational wake-up theme,qwen3.6-35b-a3b,4.51
h09,15793,2,Matches the cynical humor about capitalism,qwen3.6-35b-a3b,4.75
h09,16014,1,"Related to overtime pay, not the meme",qwen3.6-35b-a3b,5.26
h09,12301,2,Post matches the cynical mood of the query,qwen3.6-35b-a3b,5.01
h09,10586,2,Direct meme match for the query,qwen3.6-35b-a3b,4.21
h09,12438,0,Post is unrelated to the query,qwen3.6-35b-a3b,4.05
h09,9568,2,Post matches query theme and image caption,qwen3.6-35b-a3b,4.24
h09,23495,0,No relation to the query theme,qwen3.6-35b-a3b,4.24
h09,22554,2,Visual meme matching the cynical joke,qwen3.6-35b-a3b,4.11
h09,20702,0,Post text does not match query theme,qwen3.6-35b-a3b,4.21
h09,25224,0,No meme or matching content found,qwen3.6-35b-a3b,4.97
h09,9053,0,Topic mismatch: capitalism vs ecology,qwen3.6-35b-a3b,5.13
h09,3835,2,Matches the meme format and sentiment,qwen3.6-35b-a3b,4.59
h09,11321,2,Direct match for the meme format,qwen3.6-35b-a3b,4.43
h09,4485,0,No relation to the query,qwen3.6-35b-a3b,4.07
h09,22719,2,Directly matches the meme's theme of labor exploitation.,qwen3.6-35b-a3b,4.32
h09,17039,2,Matches the meme theme of work frustration,qwen3.6-35b-a3b,5.09
h09,10631,0,Unrelated complaint about Telegram,qwen3.6-35b-a3b,3.13
h09,15229,2,Matches the meme about escaping capitalism via sleep,qwen3.6-35b-a3b,3.19
h09,23137,0,No relevant content or image,qwen3.6-35b-a3b,4.68
h09,22401,0,Irrelevant educational content about primates,qwen3.6-35b-a3b,5.88
h09,20943,1,Related film but not the meme,qwen3.6-35b-a3b,10.39
h09,25330,1,"Mentions capitalism, but not the meme",qwen3.6-35b-a3b,9.66
h09,7180,0,"Interview with Adam Wingard, irrelevant to query",qwen3.6-35b-a3b,6.88
h09,23864,0,"Post is about astronomy, not capitalism.",qwen3.6-35b-a3b,6.64
h09,23672,0,"Post is about archaeology, not capitalism.",qwen3.6-35b-a3b,5.80
h09,25118,0,No relevant content or image description,qwen3.6-35b-a3b,4.90
h09,25914,0,"Post discusses war and history, not the query.",qwen3.6-35b-a3b,5.65
h09,24491,0,"Post discusses AI swarm altruism, not the query.",qwen3.6-35b-a3b,7.17
h09,24524,0,Text is unrelated to the query meme.,qwen3.6-35b-a3b,7.17
h09,24843,0,"Post discusses AI and class struggle, not the query.",qwen3.6-35b-a3b,7.15
h09,22729,0,"Post discusses book reviews, not the meme.",qwen3.6-35b-a3b,6.76
h09,12552,0,Weather news unrelated to the query,qwen3.6-35b-a3b,5.51
h09,17584,0,"Post is about sleeping, not capitalism",qwen3.6-35b-a3b,4.59
h09,13823,0,"Post advises sleeping, not working for capitalism",qwen3.6-35b-a3b,4.63
h09,17545,0,"Post is about fighting, not capitalism",qwen3.6-35b-a3b,4.72
h09,13840,2,Meme matches query theme exactly,qwen3.6-35b-a3b,4.45
h09,11563,0,"Post is about padel, not capitalism.",qwen3.6-35b-a3b,5.16
h09,10964,0,"Unrelated health meme, not about capitalism",qwen3.6-35b-a3b,4.73
h10,14092,0,"Post discusses Bonya and Milonov, not Chanson event",qwen3.6-35b-a3b,5.42
h10,7460,0,"Post is about a film, not Milonova",qwen3.6-35b-a3b,9.08
h10,20117,0,"Post is about Daredevil, not Milonova",qwen3.6-35b-a3b,7.90
h10,4175,0,Post is about Mario movie box office,qwen3.6-35b-a3b,4.93
h10,5174,0,"Post is about Neuromancer, not Milonova",qwen3.6-35b-a3b,2.65
h10,23080,0,"Post is about medical research, not the query",qwen3.6-35b-a3b,5.15
h10,24835,0,"Post discusses Strugatsky books, not Milonova",qwen3.6-35b-a3b,5.18
h10,18975,0,"Post is about Christopher Nolan, not Milonova",qwen3.6-35b-a3b,5.07
h10,4106,0,"Post is about Lord of the Rings, not Milonova",qwen3.6-35b-a3b,4.90
h10,4346,0,"Post is about Narnia film, not Milonova",qwen3.6-35b-a3b,4.92
h10,19407,0,Post is about Fable game release delay,qwen3.6-35b-a3b,4.45
h10,2636,0,"Post is about Sofia Loren, not Milonova",qwen3.6-35b-a3b,4.48
h10,20364,0,"Post is about Monsters Inc, not Milonova",qwen3.6-35b-a3b,4.59
h10,22872,0,"Post is about NASA and SpaceX, unrelated to query.",qwen3.6-35b-a3b,4.86
h10,20331,0,"Post is about board games, not Milonova",qwen3.6-35b-a3b,4.95
h10,4373,0,"Post is about Cannes, not Milonova",qwen3.6-35b-a3b,4.58
h10,21308,0,"Post is about anime, not the query",qwen3.6-35b-a3b,4.61
h10,24221,0,"Post is about space mission, not Milonova",qwen3.6-35b-a3b,5.99
h10,25032,0,"Irrelevant topic: flying cars, not Milonova",qwen3.6-35b-a3b,4.85
h10,5312,0,"Post is about Alien premiere, not Milonova",qwen3.6-35b-a3b,3.52
h10,10724,0,Wrong person and event,qwen3.6-35b-a3b,5.48
h10,14367,0,"Post discusses school music ban, not chanson incident.",qwen3.6-35b-a3b,3.83
h10,25354,0,"Post is about William Golding, not Milonova",qwen3.6-35b-a3b,3.60
h10,14262,0,"Post is about Zakharova, not Milonova",qwen3.6-35b-a3b,6.46
h10,5166,0,No mention of Milonova or Chanson,qwen3.6-35b-a3b,5.91
h10,3813,0,"Post is about Paul Verhoeven, not Milonova.",qwen3.6-35b-a3b,5.25
h10,23709,0,No mention of Milonova or the event,qwen3.6-35b-a3b,5.23
h10,12766,0,Irrelevant topic and person,qwen3.6-35b-a3b,4.40
h10,3457,0,"Post discusses Zvyagintsev, not Milonova",qwen3.6-35b-a3b,5.26
h10,12819,0,Wrong person and event,qwen3.6-35b-a3b,5.14
h10,10814,0,"Post is about streamers, not chanson.",qwen3.6-35b-a3b,4.49
h10,11909,0,"Post discusses Muzilina, not Milonova",qwen3.6-35b-a3b,5.00
h10,11591,0,"Post discusses Zyuganov, not Milonova or Chanson.",qwen3.6-35b-a3b,5.38
h10,24037,0,No mention of Milonova or Chanson,qwen3.6-35b-a3b,5.11
h10,4605,0,"Post is about Cannes Film Festival, not Milonova",qwen3.6-35b-a3b,4.45
h10,10552,0,"Post is about a football coach, not Milonova.",qwen3.6-35b-a3b,5.17
h10,24629,0,"Post discusses literary awards, not chanson.",qwen3.6-35b-a3b,5.21
h10,25174,0,"Post is about Mikhailov, not Milonova",qwen3.6-35b-a3b,5.61
h10,3520,0,"Post is about Cannes, not Milonova",qwen3.6-35b-a3b,4.92
h10,3070,0,"Post is about a book, not the query event.",qwen3.6-35b-a3b,5.12
h10,2750,0,"Post is about a book, not the event.",qwen3.6-35b-a3b,7.07
h10,6120,0,"Post is about a film almanach, not the event.",qwen3.6-35b-a3b,9.03
h10,3262,0,Post is about Sergey Selyanov's birthday,qwen3.6-35b-a3b,4.87
h10,2610,0,"Post is about Balabanov, not Milonova",qwen3.6-35b-a3b,4.11
h10,24536,0,Milonov mentioned only as hypothetical meme,qwen3.6-35b-a3b,7.02
h10,2691,0,"Post is about Balabanov film retrospective, not Milonova",qwen3.6-35b-a3b,9.39
h10,2891,0,"Post is about cinema school, not Milonova",qwen3.6-35b-a3b,10.09
h10,3201,0,"Post is about Lunkin and Husky, not Milonova",qwen3.6-35b-a3b,7.70
h10,3821,0,No mention of Milonova or the event,qwen3.6-35b-a3b,5.71
h10,14069,0,"Post discusses tourism, not the concert incident.",qwen3.6-35b-a3b,4.86
h10,25866,0,"Post is about a TV show, not Milonova",qwen3.6-35b-a3b,5.93
h10,24634,0,"Post discusses literary awards, not chanson",qwen3.6-35b-a3b,6.30
h10,1974,0,"Post is about film awards, not Milonova",qwen3.6-35b-a3b,5.67
h10,14649,0,"Post is about Budanov, not Milonova",qwen3.6-35b-a3b,5.75
h10,11025,0,"Post is about Eurovision, not Milonova",qwen3.6-35b-a3b,5.05
h10,25625,0,"Post is about a sci-fi film, not the query.",qwen3.6-35b-a3b,2.60
h10,341,0,"Post is about book awards, not Milonova",qwen3.6-35b-a3b,5.68
h10,10685,0,No mention of Milonova or Chanson,qwen3.6-35b-a3b,5.65
h10,10796,0,"Post is about Solovyov, not Milonova",qwen3.6-35b-a3b,5.05
h10,10652,0,"Post is about Malakhov, not Milonova",qwen3.6-35b-a3b,5.68
h10,1597,0,Unrelated movie poster about North Korea,qwen3.6-35b-a3b,5.64
h10,6018,0,"Post is about Danny Boyle, not Milonova",qwen3.6-35b-a3b,5.74
h11,25626,0,No Adidas stripes or relevant meme,qwen3.6-35b-a3b,6.33
h11,8129,2,Meme matches query exactly,qwen3.6-35b-a3b,4.55
h11,2055,0,No Adidas stripes or castle imagery,qwen3.6-35b-a3b,4.05
h11,18862,0,No Adidas stripes or castle mentioned,qwen3.6-35b-a3b,4.89
h11,16846,0,No Adidas stripes or castle shown,qwen3.6-35b-a3b,4.54
h11,17131,0,No Adidas stripes mentioned or shown,qwen3.6-35b-a3b,5.37
h11,17890,1,"Mentions Howl's Castle, but not Adidas stripes",qwen3.6-35b-a3b,4.14
h11,2063,0,"Post is about a film, not a meme.",qwen3.6-35b-a3b,3.97
h11,25155,0,"Mentions book title, not the requested object",qwen3.6-35b-a3b,5.64
h11,25003,0,"Post is about Roger Corman, not the query",qwen3.6-35b-a3b,7.31
h11,24127,0,"Post discusses archaeology, not Adidas locks.",qwen3.6-35b-a3b,8.85
h11,25109,0,"Post is about author Serge Brussolo, not Adidas castle",qwen3.6-35b-a3b,7.44
h11,2610,1,"Mentions film, but no Adidas castle",qwen3.6-35b-a3b,6.79
h11,2691,1,"Mentions film ""Castle"", not Adidas castle",qwen3.6-35b-a3b,7.52
h11,2750,0,"Post is about a book, not the meme",qwen3.6-35b-a3b,7.28
h11,25649,0,No Adidas stripes or castle mentioned,qwen3.6-35b-a3b,6.64
h11,3070,1,"Mentions film ""Castle"" but not the meme",qwen3.6-35b-a3b,6.89
h11,24159,0,No mention of Adidas stripes or castle,qwen3.6-35b-a3b,6.97
h11,25556,0,No mention of Adidas stripes or castle,qwen3.6-35b-a3b,6.27
h11,24416,0,"Text about AI and Nvidia, no lock or Adidas",qwen3.6-35b-a3b,6.14
h11,21898,0,No post data provided,qwen3.6-35b-a3b,4.66
h11,7352,0,No post data provided,qwen3.6-35b-a3b,2.72
h11,2367,0,No post data provided,qwen3.6-35b-a3b,2.45
h11,23828,0,No post data provided,qwen3.6-35b-a3b,2.44
h11,23785,0,No post data provided,qwen3.6-35b-a3b,2.44
h11,4429,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,4431,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,20873,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,24540,0,No post data provided,qwen3.6-35b-a3b,2.47
h11,24742,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,25937,0,No post data provided,qwen3.6-35b-a3b,2.47
h11,7039,0,No post data provided,qwen3.6-35b-a3b,2.48
h11,3298,0,No post data provided,qwen3.6-35b-a3b,2.48
h11,24291,0,No post data provided,qwen3.6-35b-a3b,2.79
h11,7357,0,No post data provided,qwen3.6-35b-a3b,2.81
h11,24144,0,No post data provided,qwen3.6-35b-a3b,2.48
h11,3142,0,No post data provided,qwen3.6-35b-a3b,2.45
h11,24505,0,No post data provided,qwen3.6-35b-a3b,2.68
h11,475,0,No post data provided,qwen3.6-35b-a3b,4.33
h11,24054,0,"Post is about a lunar crater, not a zipper.",qwen3.6-35b-a3b,7.59
h11,24544,0,"Post is about Ukraine, not Adidas stripes",qwen3.6-35b-a3b,6.87
h11,16196,0,No Adidas stripes or castle shown,qwen3.6-35b-a3b,4.34
h11,13595,0,"Post is about traffic, not Adidas castle",qwen3.6-35b-a3b,2.27
h11,3807,0,"Text about Oscars, not Adidas castle",qwen3.6-35b-a3b,5.34
h11,4201,0,No post data provided,qwen3.6-35b-a3b,4.38
h11,3137,0,No post data provided,qwen3.6-35b-a3b,2.54
h11,4856,0,No post data provided,qwen3.6-35b-a3b,2.45
h11,7395,0,No post data provided,qwen3.6-35b-a3b,2.45
h11,25506,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,20864,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,25232,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,3335,0,No post data provided,qwen3.6-35b-a3b,2.46
h11,24912,0,No post data provided,qwen3.6-35b-a3b,2.44
h11,4930,0,No post data provided,qwen3.6-35b-a3b,2.44
h11,3139,0,No post data provided,qwen3.6-35b-a3b,2.45
h11,23735,0,No post data provided,qwen3.6-35b-a3b,2.44
h11,23069,0,No post data provided,qwen3.6-35b-a3b,2.45
h11,12529,0,No Adidas stripes or castle mentioned,qwen3.6-35b-a3b,3.41
h11,17865,0,No castle or Adidas stripes present,qwen3.6-35b-a3b,4.61
h11,17859,0,"Post is about a cat, not a castle.",qwen3.6-35b-a3b,4.81
h11,23736,0,No post data provided,qwen3.6-35b-a3b,3.84
h11,24906,0,No post data provided,qwen3.6-35b-a3b,2.70
h11,23068,0,No post data provided,qwen3.6-35b-a3b,3.10
h12,13683,0,No mention of Kazakhs or related content,qwen3.6-35b-a3b,3.95
h12,17744,0,"Memes are about viewer, not Kazakhs",qwen3.6-35b-a3b,5.17
h12,1817,1,"Meme about memes, but not about Kazakhs",qwen3.6-35b-a3b,9.59
