query_id,post_id,found_by
h07,8521,hybrid+rerank:full@18
h07,8707,hybrid+rerank:full@20
h07,12321,hybrid+rerank:text@6 hybrid:text@1
h07,10972,hybrid+rerank:text@2 hybrid:text@2 hybrid:text_ocr@9
h07,1975,hybrid:text@3
h07,11939,hybrid:text@5
h07,11408,hybrid:text@7
h07,23332,hybrid:text@8
h07,10815,hybrid+rerank:text@5 hybrid:text@10
h07,16227,hybrid:text_ocr@5
h07,8242,hybrid:text_ocr@10
h07,9234,hybrid+rerank:text@1
h07,20467,hybrid+rerank:text@3
h07,8879,hybrid+rerank:text@4
h07,24349,hybrid+rerank:text@7
h07,25118,hybrid+rerank:text@8
h07,1970,hybrid+rerank:text@9
h08,999,bm25:full@1 dense:full@3 hybrid+rerank:full@13 hybrid:full@5 hybrid:text@8 hybrid:text_ocr@5 hybrid:text_ocr_caption@5
h08,11340,bm25:full@2
h08,25044,bm25:full@3 dense:full@5 hybrid:full@1 hybrid:text@1 hybrid:text_ocr@1 hybrid:text_ocr_caption@1 sparse:full@1
h08,5086,bm25:full@4
h08,16873,bm25:full@5
h08,10520,bm25:full@6
h08,16828,bm25:full@7
h08,8239,bm25:full@8
h08,11500,bm25:full@9 sparse:full@8
h08,19771,bm25:full@10
h08,8565,bm25:full@11
h08,17358,bm25:full@12
h08,3519,bm25:full@13
h08,2065,bm25:full@14
h08,21916,bm25:full@15
h08,19661,bm25:full@16
h08,825,bm25:full@17
h08,5258,bm25:full@18 dense:full@2 hybrid+rerank:full@4 hybrid+rerank:text@6 hybrid+rerank:text_ocr_caption@4 hybrid:full@3 hybrid:text@4 hybrid:text_ocr@3 hybrid:text_ocr_caption@3 sparse:full@7
h08,10358,bm25:full@19
h08,16258,bm25:full@20
h08,9258,dense:full@1 hybrid+rerank:full@3 hybrid+rerank:text@3 hybrid+rerank:text_ocr_caption@3 hybrid:full@2 hybrid:text@5 hybrid:text_ocr@2 hybrid:text_ocr_caption@2
h08,765,dense:full@4 hybrid+rerank:full@20 hybrid:full@8 hybrid:text_ocr@8 hybrid:text_ocr_caption@8
h08,5012,dense:full@6 hybrid:full@10 hybrid:text_ocr_caption@10
h08,2657,dense:full@7
h08,7000,dense:full@8
h08,20777,dense:full@9
h08,20876,dense:full@10
h08,13935,dense:full@11 hybrid+rerank:full@14 hybrid+rerank:text@5
h08,5443,dense:full@12 hybrid+rerank:full@16
h08,18835,dense:full@13
h08,9318,dense:full@14 hybrid+rerank:full@11
h08,20789,dense:full@15 hybrid+rerank:full@9 hybrid+rerank:text_ocr_caption@9 sparse:full@10
h08,22787,dense:full@16
h08,5052,dense:full@17
h08,21030,dense:full@18 hybrid+rerank:full@12
h08,4177,dense:full@19 hybrid+rerank:full@18
h08,7939,dense:full@20 hybrid+rerank:full@1 hybrid+rerank:text@1 hybrid+rerank:text_ocr_caption@1 hybrid:full@4 hybrid:text@3 hybrid:text_ocr@4 hybrid:text_ocr_caption@4 sparse:full@2
h08,7957,hybrid+rerank:full@2 hybrid+rerank:text@2 hybrid+rerank:text_ocr_caption@2 hybrid:full@6 hybrid:text@6 hybrid:text_ocr@6 hybrid:text_ocr_caption@6 sparse:full@3
h08,20235,hybrid+rerank:full@19 hybrid:full@7 hybrid:text@7 hybrid:text_ocr@7 hybrid:text_ocr_caption@7 sparse:full@4
h08,2426,hybrid:full@9 hybrid:text@10 hybrid:text_ocr@10 hybrid:text_ocr_caption@9 sparse:full@5
h08,5361,hybrid+rerank:full@10 hybrid+rerank:text_ocr_caption@10 sparse:full@6
h08,7955,hybrid+rerank:full@17 sparse:full@9
h08,25056,hybrid+rerank:full@5 hybrid+rerank:text@7 hybrid+rerank:text_ocr_caption@5
h08,19513,hybrid+rerank:full@6 hybrid+rerank:text@8 hybrid+rerank:text_ocr_caption@6
h08,20085,hybrid+rerank:full@7 hybrid+rerank:text@9 hybrid+rerank:text_ocr_caption@7
h08,19957,hybrid+rerank:full@8 hybrid+rerank:text@10 hybrid+rerank:text_ocr_caption@8
h08,21258,hybrid+rerank:full@15
h08,1796,hybrid+rerank:text@4 hybrid:text@2
h08,12522,hybrid:text@9
h08,16974,hybrid:text_ocr@9
h09,9089,bm25:full@1 dense:full@1 hybrid+rerank:full@1 hybrid+rerank:text_ocr_caption@1 hybrid:full@1 hybrid:text_ocr@1 hybrid:text_ocr_caption@1 sparse:full@1
h09,16964,bm25:full@2
h09,9213,bm25:full@3 dense:full@11 hybrid+rerank:full@8 hybrid+rerank:text_ocr_caption@8 hybrid:full@2 hybrid:text_ocr@2 hybrid:text_ocr_caption@2 sparse:full@2
h09,8239,bm25:full@4
h09,16238,bm25:full@5
h09,25813,bm25:full@6
h09,22727,bm25:full@7
h09,21633,bm25:full@8 dense:full@5 hybrid+rerank:full@2 hybrid+rerank:text@1 hybrid+rerank:text_ocr_caption@2 hybrid:full@10 hybrid:text@10 hybrid:text_ocr_caption@9
h09,10646,bm25:full@9
h09,12758,bm25:full@10
h09,8563,bm25:full@11
h09,10731,bm25:full@12 hybrid:text@9
h09,6046,bm25:full@13
h09,8875,bm25:full@14
h09,14044,bm25:full@15
h09,17290,bm25:full@16
h09,16394,bm25:full@17
h09,17574,bm25:full@18
h09,15793,bm25:full@19
h09,16014,bm25:full@20
h09,12301,dense:full@2 hybrid+rerank:full@18 hybrid:full@3 hybrid:text@4 hybrid:text_ocr_caption@3
h09,10586,dense:full@3 hybrid:full@5 hybrid:text@5 hybrid:text_ocr_caption@5
h09,12438,dense:full@4 hybrid+rerank:full@15 hybrid:full@8 hybrid:text@8 hybrid:text_ocr_caption@7
h09,9568,dense:full@6 hybrid:full@6 hybrid:text_ocr@5 hybrid:text_ocr_caption@6 sparse:full@10
h09,23495,dense:full@7 hybrid+rerank:full@3 hybrid+rerank:text@3 hybrid+rerank:text_ocr_caption@3
h09,22554,dense:full@8
h09,20702,dense:full@9 hybrid+rerank:full@11 hybrid+rerank:text@9
h09,25224,dense:full@10 hybrid+rerank:full@20
h09,9053,dense:full@12 hybrid+rerank:full@10 hybrid+rerank:text_ocr_caption@10
h09,3835,dense:full@13 hybrid+rerank:full@17
h09,11321,dense:full@14 hybrid+rerank:full@4 hybrid+rerank:text@4 hybrid+rerank:text_ocr_caption@4
h09,4485,dense:full@15
h09,22719,dense:full@16
h09,17039,dense:full@17 hybrid+rerank:full@14
h09,10631,dense:full@18
h09,15229,dense:full@19
h09,23137,dense:full@20 hybrid+rerank:full@16
h09,22401,hybrid:full@4 hybrid:text@2 hybrid:text_ocr@6 hybrid:text_ocr_caption@4 sparse:full@3
h09,20943,hybrid:full@7 hybrid:text@3 hybrid:text_ocr@8 hybrid:text_ocr_caption@8 sparse:full@4
h09,25330,hybrid+rerank:full@12 hybrid+rerank:text@10 hybrid:full@9 hybrid:text@6 hybrid:text_ocr@9 hybrid:text_ocr_caption@10 sparse:full@5
h09,7180,hybrid+rerank:full@13 hybrid:text@7 sparse:full@6
h09,23864,sparse:full@7
h09,23672,sparse:full@8
h09,25118,sparse:full@9
h09,25914,hybrid+rerank:full@5 hybrid+rerank:text@5 hybrid+rerank:text_ocr_caption@5
h09,24491,hybrid+rerank:full@6 hybrid+rerank:text@6 hybrid+rerank:text_ocr_caption@6
h09,24524,hybrid+rerank:full@7 hybrid+rerank:text@7 hybrid+rerank:text_ocr_caption@7
h09,24843,hybrid+rerank:full@9 hybrid+rerank:text_ocr_caption@9
h09,22729,hybrid+rerank:full@19
h09,12552,hybrid:text@1
h09,17584,hybrid:text_ocr@3
h09,13823,hybrid:text_ocr@4
h09,17545,hybrid:text_ocr@7
h09,13840,hybrid:text_ocr@10
h09,11563,hybrid+rerank:text@2
h09,10964,hybrid+rerank:text@8
h10,14092,bm25:full@1 dense:full@2 hybrid+rerank:full@5 hybrid+rerank:text@5 hybrid+rerank:text_ocr_caption@5 hybrid:full@3 hybrid:text@1 hybrid:text_ocr@3 hybrid:text_ocr_caption@3 sparse:full@9
h10,7460,bm25:full@2
h10,20117,bm25:full@3
h10,4175,bm25:full@4
h10,5174,bm25:full@5
h10,23080,bm25:full@6
h10,24835,bm25:full@7
h10,18975,bm25:full@8
h10,4106,bm25:full@9
h10,4346,bm25:full@10
h10,19407,bm25:full@11
h10,2636,bm25:full@12
h10,20364,bm25:full@13
h10,22872,bm25:full@14
h10,20331,bm25:full@15
h10,4373,bm25:full@16
h10,21308,bm25:full@17
h10,24221,bm25:full@18
h10,25032,bm25:full@19
h10,5312,bm25:full@20
h10,10724,dense:full@1 hybrid:full@2 hybrid:text@3 hybrid:text_ocr@1 hybrid:text_ocr_caption@1
h10,14367,dense:full@3 hybrid+rerank:full@10 hybrid+rerank:text@9 hybrid+rerank:text_ocr_caption@10 hybrid:full@4 hybrid:text@7 hybrid:text_ocr@6 hybrid:text_ocr_caption@5
h10,25354,dense:full@4 hybrid:full@9 hybrid:text_ocr_caption@9
h10,14262,dense:full@5
h10,5166,dense:full@6 hybrid+rerank:full@2 hybrid+rerank:text@3 hybrid+rerank:text_ocr_caption@2 hybrid:full@8 hybrid:text_ocr_caption@8
h10,3813,dense:full@7 hybrid+rerank:full@19
h10,23709,dense:full@8
h10,12766,dense:full@9
h10,3457,dense:full@10
h10,12819,dense:full@11
h10,10814,dense:full@12 hybrid+rerank:full@9 hybrid+rerank:text_ocr_caption@9 hybrid:text_ocr@8
h10,11909,dense:full@13
h10,11591,dense:full@14
h10,24037,dense:full@15 hybrid+rerank:full@18
h10,4605,dense:full@16
h10,10552,dense:full@17 hybrid+rerank:full@15
h10,24629,dense:full@18 hybrid+rerank:full@4 hybrid+rerank:text@6 hybrid+rerank:text_ocr_caption@4
h10,25174,dense:full@19
h10,3520,dense:full@20
h10,3070,hybrid:full@1 hybrid:text@2 hybrid:text_ocr@2 hybrid:text_ocr_caption@2 sparse:full@1
h10,2750,hybrid:full@5 hybrid:text@4 hybrid:text_ocr@5 hybrid:text_ocr_caption@4 sparse:full@2
h10,6120,hybrid:full@6 hybrid:text@5 hybrid:text_ocr@7 hybrid:text_ocr_caption@6 sparse:full@3
h10,3262,hybrid+rerank:full@20 hybrid:full@7 hybrid:text_ocr@10 hybrid:text_ocr_caption@7 sparse:full@4
h10,2610,hybrid:full@10 hybrid:text@9 hybrid:text_ocr@9 hybrid:text_ocr_caption@10 sparse:full@5
h10,24536,hybrid+rerank:full@3 hybrid+rerank:text@4 hybrid+rerank:text_ocr_caption@3 sparse:full@6
h10,2691,sparse:full@7
h10,2891,hybrid+rerank:full@14 sparse:full@8
h10,3201,sparse:full@10
h10,3821,hybrid+rerank:full@1 hybrid+rerank:text@1 hybrid+rerank:text_ocr_caption@1
h10,14069,hybrid+rerank:full@6 hybrid+rerank:text@8 hybrid+rerank:text_ocr_caption@6
h10,25866,hybrid+rerank:full@7 hybrid+rerank:text_ocr_caption@7
h10,24634,hybrid+rerank:full@8 hybrid+rerank:text_ocr_caption@8
h10,1974,hybrid+rerank:full@11 hybrid+rerank:text@7
h10,14649,hybrid+rerank:full@12
h10,11025,hybrid+rerank:full@13
h10,25625,hybrid+rerank:full@16
h10,341,hybrid+rerank:full@17
h10,10685,hybrid:text@6 hybrid:text_ocr@4
h10,10796,hybrid:text@8
h10,10652,hybrid:text@10
h10,1597,hybrid+rerank:text@2
h10,6018,hybrid+rerank:text@10
h11,25626,bm25:full@1 hybrid+rerank:full@6 hybrid+rerank:text@5 hybrid+rerank:text_ocr_caption@6 hybrid:full@8 hybrid:text@8 hybrid:text_ocr@7 hybrid:text_ocr_caption@7 sparse:full@4
h11,8129,bm25:full@2 dense:full@1 hybrid+rerank:full@1 hybrid+rerank:text_ocr_caption@1 hybrid:full@1 hybrid:text_ocr@1 hybrid:text_ocr_caption@2
h11,2055,bm25:full@3 hybrid+rerank:full@2 hybrid+rerank:text@1 hybrid+rerank:text_ocr_caption@2 hybrid:full@2 hybrid:text@2 hybrid:text_ocr@2 hybrid:text_ocr_caption@1 sparse:full@1
h11,18862,bm25:full@4 hybrid+rerank:full@5 hybrid+rerank:text@4 hybrid+rerank:text_ocr_caption@5 hybrid:full@6 hybrid:text@5 hybrid:text_ocr@5 hybrid:text_ocr_caption@6 sparse:full@3
h11,16846,bm25:full@5 hybrid:text_ocr@9 sparse:full@8
h11,17131,bm25:full@6
h11,17890,bm25:full@7 sparse:full@9
h11,2063,bm25:full@8
h11,25155,bm25:full@9
h11,25003,bm25:full@10
h11,24127,bm25:full@11 hybrid+rerank:full@4 hybrid+rerank:text@3 hybrid+rerank:text_ocr_caption@4
h11,25109,bm25:full@12
h11,2610,bm25:full@13
h11,2691,bm25:full@14
h11,2750,bm25:full@15
h11,25649,bm25:full@16
h11,3070,bm25:full@17
h11,24159,bm25:full@18
h11,25556,bm25:full@19 hybrid+rerank:full@3 hybrid+rerank:text@2 hybrid+rerank:text_ocr_caption@3
h11,24416,bm25:full@20
h11,21898,dense:full@2
h11,7352,dense:full@3
h11,2367,dense:full@4
h11,23828,dense:full@5
h11,23785,dense:full@6
h11,4429,dense:full@7
h11,4431,dense:full@8
h11,20873,dense:full@9
h11,24540,dense:full@10
h11,24742,dense:full@11
h11,25937,dense:full@12
h11,7039,dense:full@13
h11,3298,dense:full@14
h11,24291,dense:full@15
h11,7357,dense:full@16
h11,24144,dense:full@17
h11,3142,dense:full@18
h11,24505,dense:full@19
h11,475,dense:full@20
h11,24054,hybrid+rerank:full@7 hybrid+rerank:text@6 hybrid+rerank:text_ocr_caption@7 hybrid:full@4 hybrid:text@4 hybrid:text_ocr@3 hybrid:text_ocr_caption@3 sparse:full@2
h11,24544,hybrid:full@10 hybrid:text@10 hybrid:text_ocr_caption@9 sparse:full@5
h11,16196,sparse:full@6
h11,13595,sparse:full@7
h11,3807,sparse:full@10
h11,4201,hybrid+rerank:full@8 hybrid+rerank:text_ocr_caption@8 hybrid:full@3 hybrid:text_ocr@4 hybrid:text_ocr_caption@4
h11,3137,hybrid+rerank:full@9 hybrid+rerank:text_ocr_caption@9 hybrid:full@5 hybrid:text_ocr@6 hybrid:text_ocr_caption@5
h11,4856,hybrid+rerank:full@10 hybrid+rerank:text_ocr_caption@10 hybrid:full@7 hybrid:text_ocr_caption@8
h11,7395,hybrid+rerank:full@11 hybrid:full@9 hybrid:text_ocr_caption@10
h11,25506,hybrid+rerank:full@12
h11,20864,hybrid+rerank:full@13
h11,25232,hybrid+rerank:full@14
h11,3335,hybrid+rerank:full@15
h11,24912,hybrid+rerank:full@16 hybrid:text_ocr@8
h11,4930,hybrid+rerank:full@17
h11,3139,hybrid+rerank:full@18
h11,23735,hybrid+rerank:full@19
h11,23069,hybrid+rerank:full@20
h11,12529,hybrid:text@1
h11,17865,hybrid+rerank:text@7 hybrid:text@3
h11,17859,hybrid+rerank:text@8 hybrid:text@6
h11,23736,hybrid+rerank:text@9 hybrid:text@7
h11,24906,hybrid+rerank:text@10 hybrid:text@9
h11,23068,hybrid:text_ocr@10
h12,13683,bm25:full@1
h12,17744,bm25:full@2
h12,1817,bm25:full@3 hybrid:full@3 hybrid:text_ocr_caption@3 sparse:full@2
h12,8117,bm25:full@4 hybrid:full@5 hybrid:text_ocr@2 hybrid:text_ocr_caption@5 sparse:full@3
h12,15470,bm25:full@5
h12,15997,bm25:full@6 hybrid:text@8
h12,10810,bm25:full@7
h12,12290,bm25:full@8
h12,10484,bm25:full@9 sparse:full@9
h12,7993,bm25:full@10
h12,9775,bm25:full@11
h12,10018,bm25:full@12
h12,17128,bm25:full@13
h12,17801,bm25:full@14 hybrid:text_ocr@5 sparse:full@6
h12,17851,bm25:full@15
h12,13700,bm25:full@16
h12,16614,bm25:full@17
h12,16309,bm25:full@18
h12,8053,bm25:full@19
h12,16329,bm25:full@20
h12,12043,dense:full@1 hybrid+rerank:full@3 hybrid+rerank:text_ocr_caption@3 hybrid:full@1 hybrid:text_ocr_caption@2
h12,17733,dense:full@2 hybrid+rerank:full@2 hybrid+rerank:text_ocr_caption@2 hybrid:full@4 hybrid:text_ocr_caption@4
h12,17265,dense:full@3 hybrid+rerank:full@1 hybrid+rerank:text_ocr_caption@1 hybrid:full@6 hybrid:text_ocr@6 hybrid:text_ocr_caption@6
h12,17091,dense:full@4 hybrid+rerank:full@14 hybrid:full@8 hybrid:text_ocr_caption@7
h12,17544,dense:full@5 hybrid+rerank:full@9 hybrid+rerank:text_ocr_caption@9 hybrid:full@10 hybrid:text_ocr_caption@10
h12,20467,dense:full@6 hybrid+rerank:full@12 hybrid+rerank:text@5 hybrid:text@5 hybrid:text_ocr@8
h12,16802,dense:full@7 hybrid+rerank:full@6 hybrid+rerank:text_ocr_caption@6
h12,11408,dense:full@8 hybrid+rerank:full@15 hybrid+rerank:text@7 hybrid:text@7
h12,16720,dense:full@9 hybrid+rerank:full@7 hybrid+rerank:text_ocr_caption@7 hybrid:text_ocr@3
h12,17109,dense:full@10 hybrid+rerank:full@4 hybrid+rerank:text_ocr_caption@4
h12,14673,dense:full@11 hybrid+rerank:full@17
h12,11684,dense:full@12 hybrid+rerank:full@19
h12,17617,dense:full@13
h12,12004,dense:full@14 hybrid+rerank:full@10 hybrid+rerank:text@3 hybrid+rerank:text_ocr_caption@10
h12,9434,dense:full@15
h12,17809,dense:full@16
h12,14998,dense:full@17 hybrid+rerank:full@8 hybrid+rerank:text_ocr_caption@8
h12,8858,dense:full@18
h12,8794,dense:full@19 hybrid+rerank:full@18
h12,14955,dense:full@20 hybrid+rerank:full@20
h12,11939,hybrid:full@2 hybrid:text@2 hybrid:text_ocr@4 hybrid:text_ocr_caption@1 sparse:full@1
h12,12363,hybrid:full@7 hybrid:text_ocr@9 hybrid:text_ocr_caption@8 sparse:full@4
h12,6572,hybrid:full@9 hybrid:text@6 hybrid:text_ocr_caption@9 sparse:full@5
h12,20954,sparse:full@7
h12,15747,sparse:full@8
h12,16081,hybrid:text@10 sparse:full@10
h12,10655,hybrid+rerank:full@5 hybrid+rerank:text_ocr_caption@5
h12,405,hybrid+rerank:full@11 hybrid+rerank:text@4
h12,9230,hybrid+rerank:full@13
h12,20989,hybrid+rerank:full@16 hybrid+rerank:text@8
h12,10972,hybrid+rerank:text@1 hybrid:text@1 hybrid:text_ocr@1
h12,10815,hybrid:text@3 hybrid:text_ocr@10
h12,1963,hybrid:text@4
h12,1970,hybrid:text@9
h12,13942,hybrid:text_ocr@7
h12,10606,hybrid+rerank:text@2
h12,9234,hybrid+rerank:text@6
h12,12964,hybrid+rerank:text@9
h12,12268,hybrid+rerank:text@10
h13,16154,bm25:full@1 dense:full@1 hybrid+rerank:full@1 hybrid+rerank:text_ocr_caption@1 hybrid:full@2 hybrid:text_ocr@2 hybrid:text_ocr_caption@1
h13,21075,bm25:full@2 hybrid:full@4 hybrid:text@3 hybrid:text_ocr@4 hybrid:text_ocr_caption@3 sparse:full@2
h13,14028,bm25:full@3
h13,21532,bm25:full@4 hybrid+rerank:full@2 hybrid+rerank:text@3 hybrid+rerank:text_ocr_caption@2 hybrid:full@6 hybrid:text@6 hybrid:text_ocr@5 hybrid:text_ocr_caption@6 sparse:full@3
h13,20736,bm25:full@5
h13,2518,bm25:full@6
h13,23304,bm25:full@7
h13,19693,bm25:full@8
h13,22596,bm25:full@9
h13,23418,bm25:full@10
h13,14446,bm25:full@11
h13,22146,bm25:full@12
h13,22946,bm25:full@13
h13,14558,bm25:full@14
h13,3616,bm25:full@15
h13,10049,bm25:full@16
h13,2476,bm25:full@17
h13,22551,bm25:full@18
h13,7789,bm25:full@19
h13,25611,bm25:full@20
h13,13009,dense:full@2 hybrid+rerank:full@4 hybrid+rerank:text@5 hybrid+rerank:text_ocr_caption@4 hybrid:full@3 hybrid:text@4 hybrid:text_ocr_caption@4
h13,21728,dense:full@3 hybrid:full@5 hybrid:text@10 hybrid:text_ocr_caption@5
h13,23809,dense:full@4 hybrid:full@7 hybrid:text_ocr_caption@7
h13,16925,dense:full@5 hybrid:full@10 hybrid:text_ocr_caption@10
h13,11321,dense:full@6 hybrid+rerank:full@3 hybrid+rerank:text@4 hybrid+rerank:text_ocr_caption@3
h13,9262,dense:full@7
h13,7039,dense:full@8
h13,7352,dense:full@9
h13,7177,dense:full@10
h13,24742,dense:full@11
h13,25937,dense:full@12
h13,2367,dense:full@13
h13,7379,dense:full@14
h13,7357,dense:full@15
h13,24505,dense:full@16 hybrid+rerank:full@17
h13,24540,dense:full@17 hybrid+rerank:full@15
h13,3142,dense:full@18
h13,3298,dense:full@19
h13,20873,dense:full@20
h13,23427,hybrid:full@1 hybrid:text@1 hybrid:text_ocr@1 hybrid:text_ocr_caption@2 sparse:full@1
h13,14561,hybrid:full@8 hybrid:text_ocr@9 hybrid:text_ocr_caption@8 sparse:full@4
h13,25740,hybrid+rerank:full@7 hybrid+rerank:text@10 hybrid+rerank:text_ocr_caption@7 hybrid:full@9 hybrid:text@9 hybrid:text_ocr_caption@9 sparse:full@5
h13,16283,sparse:full@6
h13,10603,hybrid+rerank:full@5 hybrid+rerank:text@7 hybrid+rerank:text_ocr_caption@5 sparse:full@7
h13,21560,sparse:full@8
h13,22768,sparse:full@9
h13,7548,sparse:full@10
h13,24315,hybrid+rerank:full@6 hybrid+rerank:text@8 hybrid+rerank:text_ocr_caption@6
h13,22897,hybrid+rerank:full@8 hybrid+rerank:text_ocr_caption@8
h13,22674,hybrid+rerank:full@9 hybrid+rerank:text_ocr_caption@9
h13,24700,hybrid+rerank:full@10 hybrid+rerank:text_ocr_caption@10
h13,7396,hybrid+rerank:full@11
h13,24690,hybrid+rerank:full@12
h13,24565,hybrid+rerank:full@13
h13,24912,hybrid+rerank:full@14
h13,21650,hybrid+rerank:full@16
h13,24622,hybrid+rerank:full@18
h13,22698,hybrid+rerank:full@19
h13,20891,hybrid+rerank:full@20
h13,1962,hybrid+rerank:text@1 hybrid:text@2
h13,12396,hybrid:text@5
h13,1826,hybrid:text@7
h13,11942,hybrid+rerank:text@9 hybrid:text@8 hybrid:text_ocr@8
h13,8200,hybrid:text_ocr@3
h13,17067,hybrid:text_ocr@6
h13,17009,hybrid:text_ocr@7
h13,8330,hybrid:text_ocr@10
h13,11894,hybrid+rerank:text@2
h13,6226,hybrid+rerank:text@6
h14,25019,bm25:full@1 hybrid+rerank:full@8 hybrid+rerank:text@1 hybrid+rerank:text_ocr_caption@8 hybrid:full@3 hybrid:text@3 hybrid:text_ocr@6 hybrid:text_ocr_caption@4 sparse:full@2
h14,23461,bm25:full@2
h14,23770,bm25:full@3
h14,12872,bm25:full@4 sparse:full@8
h14,15497,bm25:full@5 hybrid+rerank:text@5 hybrid:full@2 hybrid:text@1 hybrid:text_ocr@2 hybrid:text_ocr_caption@2 sparse:full@1
h14,8117,bm25:full@6 dense:full@7 hybrid+rerank:full@3 hybrid+rerank:text_ocr_caption@3 hybrid:full@5 hybrid:text_ocr@1 hybrid:text_ocr_caption@5 sparse:full@6
h14,10713,bm25:full@7
h14,17000,bm25:full@8
h14,8841,bm25:full@9 hybrid+rerank:text@6 hybrid:full@8 hybrid:text@7 hybrid:text_ocr@10 hybrid:text_ocr_caption@8 sparse:full@4
h14,13127,bm25:full@10 hybrid:full@7 hybrid:text@5 hybrid:text_ocr_caption@7 sparse:full@3
h14,10506,bm25:full@11
h14,19156,bm25:full@12
h14,17269,bm25:full@13
h14,18542,bm25:full@14
h14,11455,bm25:full@15
h14,11571,bm25:full@16
h14,24763,bm25:full@17
h14,19668,bm25:full@18
h14,8619,bm25:full@19 hybrid+rerank:full@6 hybrid+rerank:text_ocr_caption@6 hybrid:text_ocr@4
h14,21029,bm25:full@20
h14,9182,dense:full@1 hybrid+rerank:full@19 hybrid:full@1 hybrid:text_ocr@5 hybrid:text_ocr_caption@1
h14,5283,dense:full@2 hybrid+rerank:text@2 hybrid:full@4 hybrid:text@2 hybrid:text_ocr@3 hybrid:text_ocr_caption@3
h14,17809,dense:full@3 hybrid+rerank:full@20 hybrid:full@6 hybrid:text_ocr_caption@6
h14,17488,dense:full@4 hybrid+rerank:full@18 hybrid:full@9 hybrid:text_ocr_caption@9
h14,16792,dense:full@5 hybrid+rerank:full@1 hybrid+rerank:text_ocr_caption@1 hybrid:full@10
h14,8756,dense:full@6 hybrid+rerank:full@5 hybrid+rerank:text_ocr_caption@5
h14,9926,dense:full@8
h14,9386,dense:full@9 hybrid+rerank:full@15
h14,16417,dense:full@10 hybrid+rerank:full@16
h14,17700,dense:full@11
h14,17516,dense:full@12
h14,23389,dense:full@13 hybrid:text@8 hybrid:text_ocr@8
h14,17645,dense:full@14 hybrid:text_ocr@7
h14,13799,dense:full@15 hybrid+rerank:full@12
h14,9860,dense:full@16 hybrid+rerank:full@14
h14,17058,dense:full@17
h14,9661,dense:full@18 hybrid+rerank:full@13
h14,16731,dense:full@19 hybrid+rerank:full@2 hybrid+rerank:text_ocr_caption@2
h14,10316,dense:full@20
h14,758,hybrid:text@10 hybrid:text_ocr_caption@10 sparse:full@5
h14,13617,hybrid:text@9 sparse:full@7
h14,11310,sparse:full@9
h14,3098,sparse:full@10
h14,8891,hybrid+rerank:full@4 hybrid+rerank:text_ocr_caption@4
h14,10176,hybrid+rerank:full@7 hybrid+rerank:text_ocr_caption@7
h14,9634,hybrid+rerank:full@9 hybrid+rerank:text@9 hybrid+rerank:text_ocr_caption@9
h14,8312,hybrid+rerank:full@10 hybrid+rerank:text_ocr_caption@10
h14,16742,hybrid+rerank:full@11
h14,17859,hybrid+rerank:full@17
h14,10476,hybrid:text@4
h14,12555,hybrid:text@6
h14,8394,hybrid:text_ocr@9
h14,23218,hybrid+rerank:text@3
h14,25564,hybrid+rerank:text@4
h14,1077,hybrid+rerank:text@7
h14,25796,hybrid+rerank:text@8
h14,2655,hybrid+rerank:text@10
